Root Name,Search Term,PMID,Title,Article Type,Publication Year,PubMed URL
Linalool,Linalool,22344911,Determination of the volatile fraction of Polygonum bistorta L. at different growing stages and evaluation of its antimicrobial activity against two major honeybee (Apis mellifera) pathogens.,Comparative Study; Evaluation Study; Journal Article,2012,https://pubmed.ncbi.nlm.nih.gov/22344911/
Linalool,Linalool,22250856,Development of formulations to improve the controlled-release of linalool to be applied as an insecticide.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2012,https://pubmed.ncbi.nlm.nih.gov/22250856/
Linalool,Linalool,22224307,Interspecies comparison of chemical composition and anxiolytic-like effects of lavender oils upon inhalation.,Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/22224307/
Linalool,Linalool,22224293,Chemical and biological diversity in fourteen selections of four Ocimum species.,Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/22224293/
Linalool,Linalool,22171719,Steam sauna and mother roasting in Lao PDR: practices and chemical constituents of essential oils of plant species used in postpartum recovery.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2011,https://pubmed.ncbi.nlm.nih.gov/22171719/
Linalool,Linalool,22137251,"Safety assessment of Zanthoxylum alatum Roxb. essential oil, its antifungal, antiaflatoxin, antioxidant activity and efficacy as antimicrobial in preservation of Piper nigrum L. fruits.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2011,https://pubmed.ncbi.nlm.nih.gov/22137251/
Linalool,Linalool,22069217,"Comparison of headspace solid-phase microextraction, headspace single-drop microextraction and hydrodistillation for chemical screening of volatiles in Myrtus communis L.",Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/22069217/
Linalool,Linalool,21987291,Variation in the volatile terpenoids of two industrially important basil (Ocimum basilicum L.) cultivars during plant ontogeny in two different cropping seasons from India.,Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/21987291/
Linalool,Linalool,21922668,Solid-phase extraction element based on epoxy polymer monolith for determination of polar organic compounds in aqueous media.,Evaluation Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/21922668/
Linalool,Linalool,21882685,Chemical composition and fumigant toxicity of some essential oils against Ephestia kuehniella.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2011,https://pubmed.ncbi.nlm.nih.gov/21882685/
Linalool,Linalool,21870761,[Studies regarding chemical composition of lavender volatile oils].,Comparative Study; English Abstract; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/21870761/
Linalool,Linalool,21815724,Chemical markers in Origanum vulgare L. from Kumaon Himalayas: a chemosystematic study.,Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/21815724/
Linalool,Linalool,21815431,Comparison of the essential oils of leaves and stem bark from two different populations of Drimys winteri a Chilean herbal medicine.,Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/21815431/
Linalool,Linalool,21749363,Taming THC: potential cannabis synergy and phytocannabinoid-terpenoid entourage effects.,Journal Article; Review,2011,https://pubmed.ncbi.nlm.nih.gov/21749363/
Linalool,Linalool,21535737,Hot and cold water infusion aroma profiles of Hibiscus sabdariffa: fresh compared with dried.,Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/21535737/
Linalool,Linalool,21535518,Odor active compounds content in spices and their microencapsulated powders measured by SPME.,Comparative Study; Journal Article,2010,https://pubmed.ncbi.nlm.nih.gov/21535518/
Linalool,Linalool,21456558,Variation in essential oil composition within individual leaves of sweet basil (Ocimum basilicum L.) is more affected by leaf position than by leaf age.,Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/21456558/
Linalool,Linalool,21437408,Morphological characterisation and agronomical parameters of different species of Salvia sp. (Lamiaceae).,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2011,https://pubmed.ncbi.nlm.nih.gov/21437408/
Linalool,Linalool,21409717,Comparative volatile oil composition of four Ocimum species from northern India.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2011,https://pubmed.ncbi.nlm.nih.gov/21409717/
Linalool,Linalool,21395412,Antimicrobial effects of essential oils of Cinnamosma fragrans on the bacterial communities in the rearing water of Penaeus monodon larvae.,Comparative Study; Journal Article,2011,https://pubmed.ncbi.nlm.nih.gov/21395412/
Linalool,Linalool,21337502,"Myrtus communis berry color morphs: a comparative analysis of essential oils, fatty acids, phenolic compounds, and antioxidant activities.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2011,https://pubmed.ncbi.nlm.nih.gov/21337502/
Linalool,Linalool,21334702,The biochemistry of homoterpenes--common constituents of floral and herbivore-induced plant volatile bouquets.,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Review",2011,https://pubmed.ncbi.nlm.nih.gov/21334702/
Linalool,Linalool,21208684,"Cereal crop volatile organic compound induction after mechanical injury, beetle herbivory (Oulema spp.), or fungal infection (Fusarium spp.).","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",2011,https://pubmed.ncbi.nlm.nih.gov/21208684/
Linalool,Linalool,21174108,Comparative toxicity of oxygenated monoterpenoids in experimental hydroalcoholic lotions to permethrin-resistant adult head lice.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/21174108/
Linalool,Linalool,21121273,Essential oil polymorphism of wild growing Hungarian thyme (Thymus pannonicus) populations in the Carpathian Basin.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/21121273/
Linalool,Linalool,21121267,Biodiversity of volatile organic compounds from five French ferns.,Comparative Study; Journal Article,2010,https://pubmed.ncbi.nlm.nih.gov/21121267/
Linalool,Linalool,21108121,"Comparison of volatile components in Chinese traditional pickled peppers using HS-SPME-GC-MS, GC-O and multivariate analysis.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/21108121/
Linalool,Linalool,21080711,"Volatile compounds and sensory attributes of wine from Cv. Merlot (Vitis vinifera L.) grown under differential levels of water deficit with or without a kaolin-based, foliar reflectant particle film.","Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/21080711/
Linalool,Linalool,20923006,"Comparison of liquid-liquid partition, HS-SPME and static HS GC/MS analysis for the quantification of (-)-linalool in human whole blood samples.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/20923006/
Linalool,Linalool,20877214,Comparative study of the leaf volatiles of Arctostaphylos uva-ursi (L.) Spreng. and Vaccinium vitis-idaea L. (Ericaceae).,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/20877214/
Linalool,Linalool,20690896,In vitro photo-induced cytotoxic activity of Citrus bergamia and C. medica L. cv. Diamante peel essential oils and identified active coumarins.,Comparative Study; Journal Article,2010,https://pubmed.ncbi.nlm.nih.gov/20690896/
Linalool,Linalool,20673178,Essential oil composition and variability of Hypericum perforatum from wild populations of northern Turkey.,Comparative Study; Journal Article,2010,https://pubmed.ncbi.nlm.nih.gov/20673178/
Linalool,Linalool,20665367,Biosynthesis and therapeutic properties of Lavandula essential oil constituents.,Journal Article; Review,2010,https://pubmed.ncbi.nlm.nih.gov/20665367/
Linalool,Linalool,20568624,Fumigant toxicity of essential oils to the German cockroach (Dictyoptera: Blattellidae).,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2010,https://pubmed.ncbi.nlm.nih.gov/20568624/
Linalool,Linalool,20568253,Composition and antioxidant activity of Thymus vulgaris volatiles: comparison between supercritical fluid extraction and hydrodistillation.,Comparative Study; Evaluation Study; Journal Article,2010,https://pubmed.ncbi.nlm.nih.gov/20568253/
Linalool,Linalool,20492095,Flavor characterization of sugar-added pennywort (Centella asiatica L.) juices treated with ultra-high pressure and thermal processes.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/20492095/
Linalool,Linalool,20428077,Essential oil of Myrtus communis L. as a potential antioxidant and antimutagenic agents.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2010,https://pubmed.ncbi.nlm.nih.gov/20428077/
Linalool,Linalool,20378969,Aroma character impact compounds in Kinokuni mandarin orange (Citrus kinokuni) compared with Satsuma mandarin orange (Citrus unshiu).,Comparative Study; Journal Article,2010,https://pubmed.ncbi.nlm.nih.gov/20378969/
Linalool,Linalool,20146854,Evaluating the use of male-produced pheromone components and plant volatiles in two trap designs to monitor Anoplophora glabripennis.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",2010,https://pubmed.ncbi.nlm.nih.gov/20146854/
Linalool,Linalool,20021771,Attraction of Anoplophora glabripennis to male-produced pheromone and plant volatiles.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",2009,https://pubmed.ncbi.nlm.nih.gov/20021771/
Linalool,Linalool,20014855,Quantitative comparison of free and bound volatiles of two commercial tomato cultivars (Solanum lycopersicum L.) during ripening.,Comparative Study; Journal Article,2010,https://pubmed.ncbi.nlm.nih.gov/20014855/
Linalool,Linalool,19803519,Comparison of volatile profiles of nine litchi (Litchi chinensis Sonn.) cultivars from Southern China.,Comparative Study; Journal Article,2009,https://pubmed.ncbi.nlm.nih.gov/19803519/
Linalool,Linalool,19779713,A cytochrome P450 class I electron transfer system from Novosphingobium aromaticivorans.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19779713/
Linalool,Linalool,19657081,Odorant concentration dependence in electroolfactograms recorded from the human olfactory epithelium.,"Journal Article; Research Support, Non-U.S. Gov't; Validation Study",2009,https://pubmed.ncbi.nlm.nih.gov/19657081/
Linalool,Linalool,19607974,Intraplantar injection of bergamot essential oil into the mouse hindpaw: effects on capsaicin-induced nociceptive behaviors.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2009,https://pubmed.ncbi.nlm.nih.gov/19607974/
Linalool,Linalool,19563875,Phytochemistry and biological activities of Phlomis species.,Journal Article; Review,2009,https://pubmed.ncbi.nlm.nih.gov/19563875/
Linalool,Linalool,19496421,Fumigant insecticidal activity and repellent effect of five essential oils and seven monoterpenes on first-instar nymphs of Rhodnius prolixus.,Evaluation Study; Journal Article,2009,https://pubmed.ncbi.nlm.nih.gov/19496421/
Linalool,Linalool,20836800,"Efficacy of the botanical repellents geraniol, linalool, and citronella against mosquitoes.",Comparative Study; Evaluation Study; Journal Article,2009,https://pubmed.ncbi.nlm.nih.gov/20836800/
Linalool,Linalool,19412756,Fumigant and contact toxicities of monoterpenes to Sitophilus oryzae (L.) and Tribolium castaneum (Herbst) and their inhibitory effects on acetylcholinesterase activity.,Comparative Study; Journal Article,2009,https://pubmed.ncbi.nlm.nih.gov/19412756/
Linalool,Linalool,19296375,"Essential oil composition and variability of Laurus nobilis L. growing in Tunisia, comparison and chemometric investigation of different plant organs.","Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19296375/
Linalool,Linalool,19292466,Ovicidal and adulticidal activities of Origanum majorana essential oil constituents against insecticide-susceptible and pyrethroid/malathion-resistant Pediculus humanus capitis (Anoplura: Pediculidae).,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19292466/
Linalool,Linalool,19125719,Air oxidation increases skin irritation from fragrance terpenes.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2009,https://pubmed.ncbi.nlm.nih.gov/19125719/
Linalool,Linalool,19097259,Addendum to Fragrance material review on linalool.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2008,https://pubmed.ncbi.nlm.nih.gov/19097259/
Linalool,Linalool,19032971,Safety assessment of coriander (Coriandrum sativum L.) essential oil as a food ingredient.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2008,https://pubmed.ncbi.nlm.nih.gov/19032971/
Linalool,Linalool,18949810,Evaluation of ionization techniques for mass spectrometric detection of contact allergenic hydroperoxides formed by autoxidation of fragrance terpenes.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2008,https://pubmed.ncbi.nlm.nih.gov/18949810/
Linalool,Linalool,18775595,Pine weevil feeding on Norway spruce bark has a stronger impact on needle VOC emissions than enhanced ultraviolet-B radiation.,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",2008,https://pubmed.ncbi.nlm.nih.gov/18775595/
Linalool,Linalool,18673394,Evaluation of the glycoside hydrolase activity of a Brettanomyces strain on glycosides from sour cherry (Prunus cerasus L.) used in the production of special fruit beers.,"Evaluation Study; Journal Article; Research Support, Non-U.S. Gov't",2008,https://pubmed.ncbi.nlm.nih.gov/18673394/
Linalool,Linalool,18640234,Fragrance material review on geranyl linalool.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2008,https://pubmed.ncbi.nlm.nih.gov/18640234/
Linalool,Linalool,18640207,Fragrance material review on l-linalool.,"Journal Article; Research Support, Non-U.S. Gov't; Review",2008,https://pubmed.ncbi.nlm.nih.gov/18640207/
